target_id	length	eff_length	est_counts	tpm
ENST00000504562	505	326	12.3902	2049.25
ENST00000508493	553	374	4.98409	718.537
ENST00000507386	5915	5736	0	0
ENST00000265272	6001	5822	0	0
ENST00000333010	2992	2813	1	19.1675
ENST00000504845	575	396	0	0
ENST00000507343	598	419	0	0
ENST00000616793	9272	9093	0	0
ENST00000624572	303	124	2	869.646
ENST00000584068	785	606	0	0
ENST00000623993	2598	2419	0	0
ENST00000336308	2132	1953	0	0
ENST00000578232	851	672	0.296666	23.8031
ENST00000580551	554	375	0.00084215	0.121086
ENST00000578254	562	383	0	0
ENST00000544210	1666	1487	0	0
ENST00000581894	591	412	0	0
ENST00000583582	1350	1171	0	0
ENST00000578577	1511	1332	0	0
ENST00000394250	1949	1770	2.80101	85.3248
ENST00000579479	560	381	0	0
ENST00000577248	571	392	0	0
ENST00000580611	1989	1810	0	0
ENST00000585214	566	387	0	0
ENST00000583718	550	371	1.33351	193.801
ENST00000580331	558	379	0	0
ENST00000583419	579	400	0	0
ENST00000484773	916	737	0	0
ENST00000488876	2404	2225	0	0
ENST00000443521	673	494	0	0
ENST00000460894	584	405	0	0
ENST00000582874	591	412	0	0
ENST00000481171	3451	3272	0	0
ENST00000585269	1346	1167	0	0
ENST00000584850	2442	2263	0	0
ENST00000471896	2129	1950	0	0
ENST00000583884	602	423	0	0
ENST00000583639	452	273	0.56798	112.177
ENST00000578384	721	542	0	0
ENST00000578686	662	483	0	0
ENST00000322059	909	730	0	0
ENST00000620305	3431	3252	0	0
ENST00000621878	1704	1525	0	0
ENST00000613510	1554	1375	2	78.4263
ENST00000622570	4323	4144	0	0
ENST00000622848	3177	2998	0	0
ENST00000498127	746	567	0	0
ENST00000455809	1213	1034	1	52.1451
ENST00000273037	1297	1118	0	0
ENST00000457498	2558	2379	0	0
ENST00000486090	2768	2589	0	0
ENST00000414736	648	469	0	0
ENST00000444133	1619	1440	0	0
ENST00000460246	535	356	0	0
ENST00000411947	1078	899	0	0
ENST00000417723	992	813	0	0
ENST00000494388	1036	857	0.75866	47.731
ENST00000630288	607	428	0	0
ENST00000431418	1678	1499	0	0
ENST00000392800	1719	1540	0	0
ENST00000416062	1344	1165	0	0
ENST00000448366	1427	1248	0	0
ENST00000426341	1808	1629	0	0
ENST00000416269	2272	2093	0	0
ENST00000414073	2097	1918	0	0
ENST00000482845	762	583	0	0
ENST00000468278	474	295	0	0
ENST00000483959	771	592	0	0
ENST00000616416	1763	1584	0	0
ENST00000621843	6803	6624	4.6064	37.4952
ENST00000616962	1051	872	0.393602	24.3375
ENST00000373367	5796	5617	1.17571	11.2857
ENST00000482827	899	720	0	0
ENST00000541184	6012	5833	0	0
ENST00000219204	2130	1951	1.53927	42.5393
ENST00000565794	234	55.1953	0	0
ENST00000562023	547	368	0	0
ENST00000563234	1416	1237	0	0
ENST00000569862	2957	2778	0	0
ENST00000562787	2345	2166	0	0
ENST00000562513	1669	1490	0	0
ENST00000436104	1990	1811	0	0
ENST00000565157	2133	1954	0	0
ENST00000568495	1098	919	0	0
ENST00000574569	897	718	0	0
ENST00000563885	1931	1752	2.82126	86.8246
ENST00000564817	1638	1459	0	0
ENST00000566758	858	679	0.808563	64.2064
ENST00000564128	2673	2494	0	0
ENST00000562947	797	618	0	0
ENST00000562462	1005	826	0	0
ENST00000565713	822	643	0	0
ENST00000568069	507	328	0	0
ENST00000564538	501	322	0.0980392	16.4164
ENST00000566067	631	452	0.272142	32.4632
ENST00000562338	583	404	0	0
ENST00000562483	652	473	0	0
ENST00000568564	537	358	0	0
ENST00000561593	673	494	0	0
ENST00000565114	633	454	0	0
ENST00000567985	575	396	0	0
ENST00000569094	561	382	0	0
ENST00000564346	571	392	0	0
ENST00000565385	573	394	0	0
ENST00000568652	568	389	0	0
ENST00000565132	437	258	0	0
ENST00000564144	599	420	0	0
ENST00000567482	586	407	0	0
ENST00000569019	535	356	0.321999	48.7685
ENST00000568765	544	365	0	0
ENST00000565436	557	378	0	0
ENST00000440851	2200	2021	0	0
ENST00000626059	1737	1558	0	0
ENST00000468306	699	520	0	0
ENST00000370401	4854	4675	0	0
ENST00000432680	3224	3045	2	35.4142
ENST00000358892	591	412	0	0
ENST00000464149	2888	2709	0	0
ENST00000426613	4532	4353	0	0
ENST00000262858	4607	4428	0	0
ENST00000613150	5080	4901	5.32954e-05	0.000586327
ENST00000622036	4999	4820	4.99995	55.931
ENST00000610328	5297	5118	0	0
ENST00000621612	2598	2419	3.4	75.784
ENST00000611602	2471	2292	0	0
ENST00000620636	2392	2213	0	0
ENST00000373874	3432	3253	0	0
ENST00000373872	3406	3227	0	0
ENST00000558028	638	459	0	0
ENST00000560025	923	744	0	0
ENST00000561398	797	618	0	0
ENST00000557885	659	480	0	0
ENST00000558465	785	606	0	0
ENST00000611732	3344	3165	0	0
ENST00000379631	2121	1942	0	0
ENST00000423210	1997	1818	0	0
ENST00000433140	1431	1252	1.04459	44.9857
ENST00000380320	3943	3764	41.9554	600.998
ENST00000404625	1527	1348	0	0
ENST00000426291	574	395	0	0
ENST00000401651	539	360	0	0
ENST00000485300	985	806	0	0
ENST00000407492	926	747	0	0
ENST00000401630	765	586	0	0
ENST00000406575	649	470	0	0
ENST00000464710	582	403	0	0
ENST00000258743	1182	1003	3	161.27
ENST00000368485	5914	5735	0	0
ENST00000344086	3217	3038	0	0
ENST00000512471	527	348	0	0
ENST00000476006	881	702	0	0
ENST00000515190	570	391	0	0
ENST00000507256	539	360	0	0
ENST00000502679	588	409	0	0
ENST00000622330	1496	1317	0	0
ENST00000618338	353	174	0.333333	103.291
ENST00000333957	4436	4257	0	0
ENST00000446597	3490	3311	0	0
ENST00000536386	3496	3317	0	0
ENST00000396028	3463	3284	0	0
ENST00000542676	3438	3259	0	0
ENST00000545552	3471	3292	0	0
ENST00000539615	850	671	0	0
ENST00000543888	572	393	0	0
ENST00000540245	425	246	0	0
ENST00000537643	548	369	1	146.119
ENST00000541310	2449	2270	0	0
ENST00000543797	842	663	1	81.3244
ENST00000542768	611	432	0	0
ENST00000543855	351	172	0	0
ENST00000542683	791	612	0	0
ENST00000535555	544	365	0	0
ENST00000540703	685	506	0	0
ENST00000535304	767	588	0	0
ENST00000624441	375	196	0	0
ENST00000379802	9796	9617	26.2099	146.947
ENST00000418664	7812	7633	5.79005	40.8998
ENST00000506617	754	575	0	0
ENST00000464595	668	489	0	0
ENST00000394077	623	444	22.1565	2690.62
ENST00000495401	478	299	0	0
ENST00000488288	1857	1678	0	0
ENST00000469605	799	620	1.84351	160.321
ENST00000470961	572	393	0	0
ENST00000624812	183	17.7996	0.968243	2932.98
ENST00000621600	667	488	0	0
ENST00000613036	552	373	0	0
ENST00000621424	2405	2226	0	0
ENST00000615165	1990	1811	0	0
ENST00000395224	1803	1624	0	0
ENST00000567664	1543	1364	0	0
ENST00000553607	2162	1983	0	0
ENST00000279386	1796	1617	0	0
ENST00000627355	1796	1617	0	0
ENST00000622387	2269	2090	0	0
ENST00000619956	2183	2004	0.25	6.72631
ENST00000512626	1894	1715	0	0
ENST00000435655	1386	1207	0	0
ENST00000457812	2673	2494	2	43.2382
ENST00000319170	9808	9629	4	22.3982
ENST00000374493	3909	3730	0	0
ENST00000308091	2768	2589	0	0
ENST00000439222	1854	1675	0	0
ENST00000419464	1779	1600	0	0
ENST00000423104	1860	1681	0	0
ENST00000453034	2394	2215	0	0
ENST00000418114	1794	1615	0	0
ENST00000428637	585	406	0	0
ENST00000420371	492	313	0	0
ENST00000465669	360	181	0	0
ENST00000630330	4134	3955	0	0
ENST00000377275	7196	7017	5	38.4196
ENST00000482119	567	388	0	0
ENST00000472722	864	685	0	0
ENST00000418323	315	136	0	0
ENST00000438299	3724	3545	4.13745e-05	0.000629291
ENST00000452692	3673	3494	0.871479	13.4483
ENST00000445186	4955	4776	0	0
ENST00000341310	4904	4725	0	0
ENST00000452319	6799	6620	0.0814132	0.663088
ENST00000437950	1904	1725	0	0
ENST00000435313	2088	1909	0	0
ENST00000360874	529	350	0	0
ENST00000433812	1112	933	0	0
ENST00000361492	6768	6589	2.04707	16.7512
ENST00000314490	1964	1785	0	0
ENST00000486453	749	570	0	0
ENST00000367579	1154	975	0	0
ENST00000282990	2043	1864	0	0
ENST00000367580	7704	7525	0	0
ENST00000438435	883	704	0	0
ENST00000367578	1577	1398	0	0
ENST00000617803	7584	7405	0	0
ENST00000614012	7860	7681	0	0
ENST00000434571	7479	7300	0	0
ENST00000323703	2139	1960	0	0
ENST00000407879	2077	1898	2.42246	68.817
ENST00000491924	566	387	0	0
ENST00000436006	510	331	0.577537	94.0776
ENST00000389887	3566	3387	0	0
ENST00000431683	2583	2404	0	0
ENST00000532985	430	251	0	0
ENST00000486034	3293	3114	0	0
ENST00000498012	2577	2398	0	0
ENST00000455971	1279	1100	0	0
ENST00000410100	1965	1786	0	0
ENST00000467068	3862	3683	0	0
ENST00000567351	3897	3718	0	0
ENST00000569284	3287	3108	0	0
ENST00000448471	1570	1391	0	0
ENST00000623536	264	85.0011	0	0
ENST00000223642	5465	5286	0	0
ENST00000480188	619	440	0	0
ENST00000489802	382	203	0	0
ENST00000466280	540	361	0	0
ENST00000460578	521	342	0	0
ENST00000625149	581	402	0	0
ENST00000630104	75	4.11003	0	0
ENST00000300177	4138	3959	199.948	2723.11
ENST00000322805	4015	3836	0.0521449	0.732939
ENST00000525657	1011	832	0	0
ENST00000528368	1353	1174	0	0
ENST00000567225	2838	2659	0	0
ENST00000288177	3220	3041	0	0
ENST00000565637	2612	2433	0	0
ENST00000565100	2087	1908	0	0
ENST00000569717	1947	1768	0	0
ENST00000564230	2205	2026	0	0
ENST00000565541	567	388	0	0
ENST00000568815	573	394	0	0
ENST00000561469	577	398	0	0
ENST00000562210	874	695	0	0
ENST00000564225	532	353	0	0
ENST00000566202	587	408	0	0
ENST00000569072	615	436	1	123.665
ENST00000568446	452	273	0	0
ENST00000617615	1286	1107	0	0
ENST00000454250	2093	1914	0	0
ENST00000306901	5669	5490	1	9.82114
ENST00000437966	1788	1609	0	0
ENST00000620783	2636	2457	2	43.8894
ENST00000381033	2501	2322	0	0
ENST00000373325	3287	3108	0	0
ENST00000252011	3325	3146	0	0
ENST00000373323	2347	2168	2	49.7399
ENST00000484417	3318	3139	0	0
ENST00000449559	607	428	0	0
ENST00000493450	2958	2779	0	0
ENST00000482619	666	487	0	0
ENST00000622572	1931	1752	0	0
ENST00000564797	450	271	0	0
ENST00000562527	625	446	0	0
ENST00000396560	3665	3486	0	0
ENST00000396559	3641	3462	0	0
ENST00000566316	576	397	0	0
ENST00000561932	538	359	0	0
ENST00000562102	558	379	0	0
ENST00000543967	998	819	0	0
ENST00000562396	1681	1502	0	0
ENST00000569939	564	385	0	0
ENST00000569900	559	380	0	0
ENST00000535850	1907	1728	0	0
ENST00000570163	559	380	0	0
ENST00000568027	3406	3227	0	0
ENST00000565616	610	431	0	0
ENST00000565450	468	289	0	0
ENST00000324570	3396	3217	0	0
ENST00000356427	3463	3284	0	0
ENST00000294360	1085	906	0	0
ENST00000483739	1912	1733	0	0
ENST00000470385	1009	830	0	0
ENST00000478839	1908	1729	0	0
ENST00000489755	720	541	0	0
ENST00000474227	841	662	0	0
ENST00000602807	490	311	0	0
ENST00000342619	1117	938	0	0
ENST00000354221	5176	4997	0	0
ENST00000469344	726	547	0	0
ENST00000303039	1074	895	0	0
ENST00000444891	1504	1325	0	0
ENST00000444057	578	399	0	0
ENST00000479217	779	600	0	0
ENST00000430472	1506	1327	0	0
ENST00000471304	489	310	0	0
ENST00000492175	585	406	0	0
ENST00000376848	884	705	0	0
ENST00000474650	587	408	0	0
ENST00000461939	778	599	0	0
ENST00000454779	796	617	0	0
ENST00000476710	1202	1023	0	0
ENST00000471952	623	444	0	0
ENST00000463731	1504	1325	0	0
ENST00000448064	495	316	0	0
ENST00000549422	1283	1104	0	0
ENST00000553066	1305	1126	0	0
ENST00000550443	1034	855	0	0
ENST00000551834	562	383	0	0
ENST00000405661	1258	1079	1.94414	97.1497
ENST00000552568	703	524	7.24336	745.32
ENST00000550152	639	460	2.8125	329.662
ENST00000549178	971	792	0	0
ENST00000548548	887	708	0	0
ENST00000550550	322	143	0	0
ENST00000548571	223	44.7603	2	2409.19
ENST00000549380	221	42.9444	0	0
ENST00000383678	1360	1181	0	0
ENST00000383677	1787	1608	0	0
ENST00000295864	679	500	0	0
ENST00000485330	1635	1456	0	0
ENST00000488781	715	536	0	0
ENST00000467752	686	507	0	0
ENST00000473129	1518	1339	0	0
ENST00000619116	1378	1199	0	0
ENST00000618381	964	785	0	0
ENST00000532171	585	406	0	0
ENST00000398776	2728	2549	0	0
ENST00000526118	565	386	0	0
ENST00000524554	1501	1322	0	0
ENST00000533604	1051	872	0	0
ENST00000624277	3918	3739	0	0
ENST00000569961	3158	2979	0	0
ENST00000563590	3543	3364	0	0
ENST00000565954	1802	1623	0	0
ENST00000302270	930	751	0	0
ENST00000620886	1074	895	0	0
ENST00000624356	755	576	1.50392	140.778
ENST00000625559	714	535	0	0
ENST00000627466	738	559	0	0
ENST00000629010	838	659	3	245.454
ENST00000627980	421	242	0	0
ENST00000626875	340	161	0	0
ENST00000417669	3657	3478	0	0
ENST00000334209	582	403	0	0
ENST00000447567	728	549	0	0
ENST00000465861	1943	1764	0	0
ENST00000480239	578	399	0	0
ENST00000443721	2507	2328	0	0
ENST00000620101	10130	9951	0	0
ENST00000620226	10088	9909	0	0
ENST00000312584	3538	3359	48	770.488
ENST00000620573	2886	2707	0.000587225	0.0116964
ENST00000620419	4138	3959	0	0
ENST00000610829	2765	2586	0	0
ENST00000251038	18281	18102	2.43342	7.24811
ENST00000302216	2560	2381	0	0
ENST00000554602	652	473	0	0
ENST00000553495	577	398	0	0
ENST00000556945	2075	1896	0	0
ENST00000556158	849	670	0	0
ENST00000557607	1983	1804	0	0
ENST00000555799	813	634	0	0
ENST00000555755	2529	2350	0	0
ENST00000393514	2195	2016	0	0
ENST00000336693	2007	1828	0	0
ENST00000557693	593	414	0	0
ENST00000555120	580	401	0	0
ENST00000556000	2092	1913	0	0
ENST00000557605	634	455	0	0
ENST00000556110	400	221	0	0
ENST00000557047	463	284	0	0
ENST00000318308	1384	1205	0	0
ENST00000555900	1762	1583	0	0
ENST00000406216	1341	1162	0	0
ENST00000557737	908	729	0	0
ENST00000554020	1193	1014	0	0
ENST00000555792	577	398	0	0
ENST00000555851	502	323	0	0
ENST00000557491	2724	2545	0.65788	13.9378
ENST00000612826	2580	2401	7	157.196
ENST00000626648	135	7.48819	0	0
ENST00000322049	984	805	0	0
ENST00000380378	1065	886	0	0
ENST00000348579	2047	1868	0	0
ENST00000566075	1189	1010	0	0
ENST00000565726	1145	966	0	0
ENST00000562122	607	428	0	0
ENST00000567311	538	359	0	0
ENST00000568650	908	729	0	0
ENST00000356438	1810	1631	0	0
ENST00000425380	2061	1882	0	0
ENST00000526028	1803	1624	0	0
ENST00000421544	4789	4610	0	0
ENST00000413795	4876	4697	0	0
ENST00000369138	4921	4742	0	0
ENST00000358361	1981	1802	1.37036	41.003
ENST00000455610	540	361	0	0
ENST00000436862	1066	887	0	0
ENST00000487395	1518	1339	0	0
ENST00000487161	691	512	0	0
ENST00000369134	4185	4006	1	13.4593
ENST00000318991	4317	4138	0	0
ENST00000369137	4272	4093	3.88813e-07	5.12192e-06
ENST00000417172	1915	1736	0	0
ENST00000436461	1614	1435	0	0
ENST00000422748	2665	2486	0	0
ENST00000454108	558	379	0	0
ENST00000475772	753	574	0	0
ENST00000430085	1938	1759	7.12828e-06	0.000218501
ENST00000462181	188	19.9697	0	0
ENST00000482470	3941	3762	0	0
ENST00000361675	3612	3433	0	0
ENST00000361901	4114	3935	81.0642	1110.76
ENST00000498254	443	264	0	0
ENST00000489019	422	243	0	0
ENST00000445569	525	346	0	0
ENST00000435928	458	279	0	0
ENST00000443197	4173	3994	0	0
ENST00000424922	2124	1945	0	0
ENST00000495522	2199	2020	3.07125	81.9782
ENST00000496024	557	378	0	0
ENST00000478075	193	22.4695	0	0
ENST00000472096	651	472	0	0
ENST00000466704	903	724	0	0
ENST00000473714	230	51.331	0.864495	908.067
ENST00000480638	560	381	0	0
ENST00000393118	4281	4102	0	0
ENST00000355690	1428	1249	0	0
ENST00000396507	570	391	0	0
ENST00000304361	1549	1370	0	0
ENST00000434319	1515	1336	0	0
ENST00000449959	1681	1502	0	0
ENST00000350667	699	520	0	0
ENST00000543839	1069	890	0	0
ENST00000624809	171	13.7365	0	0
ENST00000614109	342	163	0	0
ENST00000290246	3669	3490	2.79683e-08	4.32091e-07
ENST00000467800	4121	3942	0	0
ENST00000372176	3678	3499	0	0
ENST00000452857	2158	1979	2.2048	60.0701
ENST00000352077	2157	1978	0	0
ENST00000464448	553	374	0	0
ENST00000425546	1344	1165	0	0
ENST00000462491	938	759	0	0
ENST00000481852	717	538	0	0
ENST00000488853	1250	1071	0	0
ENST00000450812	1168	989	0	0
ENST00000480042	506	327	0	0
ENST00000469801	874	695	0	0
ENST00000460474	749	570	0	0
ENST00000497412	777	598	0	0
ENST00000487583	653	474	0	0
ENST00000462593	498	319	0	0
ENST00000396391	3574	3395	4.7952	76.1555
ENST00000251496	4661	4482	0	0
ENST00000514176	3017	2838	0	0
ENST00000513226	795	616	0	0
ENST00000509719	537	358	0	0
ENST00000510063	807	628	0	0
ENST00000421587	8204	8025	2.5364	17.0415
ENST00000378163	4411	4232	3.07531	39.1813
ENST00000378179	2809	2630	0	0
ENST00000378168	2017	1838	0	0
ENST00000378158	3848	3669	0	0
ENST00000378166	3123	2944	0	0
ENST00000442742	2800	2621	0	0
ENST00000472704	759	580	0	0
ENST00000378154	2494	2315	0.0175525	0.408811
ENST00000469265	404	225	0	0
ENST00000486402	733	554	0	0
ENST00000468986	507	328	0	0
ENST00000477823	640	461	0	0
ENST00000381899	704	525	0	0
ENST00000479715	660	481	0	0
ENST00000246015	2042	1863	0	0
ENST00000335877	4290	4111	0	0
ENST00000478004	632	453	2	238.049
ENST00000484891	4030	3851	0	0
ENST00000435720	319	140	0	0
ENST00000381898	642	463	0	0
ENST00000418246	326	147	0	0
ENST00000333082	3686	3507	1	15.3744
ENST00000425130	1560	1381	0	0
ENST00000411558	1424	1245	0	0
ENST00000487219	693	514	0	0
ENST00000481615	912	733	0	0
ENST00000491374	421	242	0	0
ENST00000494240	775	596	0	0
ENST00000445702	688	509	0	0
ENST00000455122	1361	1182	0	0
ENST00000493369	800	621	0	0
ENST00000293217	7514	7335	5.24142	38.5286
ENST00000588968	706	527	0	0
ENST00000587927	775	596	0	0
ENST00000591963	388	209	0	0
ENST00000572047	2441	2262	0	0
ENST00000573078	2417	2238	0	0
ENST00000301608	2215	2036	0	0
ENST00000589744	396	217	0	0
ENST00000591857	681	502	0	0
ENST00000588176	574	395	0	0
ENST00000589301	550	371	0	0
ENST00000576743	637	458	0	0
ENST00000592329	308	129	0	0
ENST00000524763	580	401	0	0
ENST00000527199	540	361	0	0
ENST00000318562	3148	2969	0	0
ENST00000533256	3266	3087	0	0
ENST00000534755	474	295	0	0
ENST00000529346	1718	1539	0	0
ENST00000526909	3844	3665	0	0
ENST00000529680	551	372	0	0
ENST00000530093	414	235	0	0
ENST00000533500	587	408	0	0
ENST00000527807	814	635	0	0
ENST00000531348	582	403	0	0
ENST00000526380	545	366	0	0
ENST00000530636	2469	2290	0	0
ENST00000526198	2289	2110	0	0
ENST00000530118	561	382	1	141.147
ENST00000524474	907	728	0	0
ENST00000531471	448	269	0	0
ENST00000526651	572	393	0	0
ENST00000532545	419	240	0	0
ENST00000528770	2233	2054	0	0
ENST00000530452	704	525	1	102.701
ENST00000533816	540	361	0	0
ENST00000531393	2304	2125	0	0
ENST00000527832	1597	1418	0	0
ENST00000534679	750	571	0	0
ENST00000534027	342	163	0	0
ENST00000534449	491	312	0	0
ENST00000524973	403	224	0	0
ENST00000610855	1633	1454	0	0
ENST00000614442	3188	3009	0	0
ENST00000355327	9200	9021	1.3762	8.22549
ENST00000620694	416	237	0	0
ENST00000567745	1218	1039	1.2719	66.0042
ENST00000357769	3403	3224	0	0
ENST00000567838	2645	2466	1.3519	29.5587
ENST00000567776	5589	5410	0	0
ENST00000261862	3133	2954	0	0
ENST00000405709	1522	1343	0	0
ENST00000331762	1205	1026	0	0
ENST00000487733	580	401	0	0
ENST00000489381	856	677	0	0
ENST00000452895	833	654	0	0
ENST00000450877	761	582	0	0
ENST00000447215	1164	985	0	0
ENST00000492938	587	408	0	0
ENST00000452753	421	242	0	0
ENST00000437687	243	64.0516	0	0
ENST00000360564	2411	2232	0	0
ENST00000545671	775	596	1	90.4666
ENST00000545790	552	373	0	0
ENST00000535291	2301	2122	0	0
ENST00000534865	1510	1331	1	40.5095
ENST00000535182	659	480	0	0
ENST00000542142	758	579	0	0
ENST00000537848	711	532	0	0
ENST00000542648	654	475	0	0
ENST00000535004	719	540	0	0
ENST00000535271	633	454	0	0
ENST00000298440	2285	2106	0	0
ENST00000543457	1305	1126	0	0
ENST00000541518	588	409	0	0
ENST00000541038	643	464	0	0
ENST00000447063	983	804	0	0
ENST00000525249	553	374	0	0
ENST00000524591	9587	9408	1	5.73109
ENST00000528335	579	400	0	0
ENST00000400069	1982	1803	0	0
ENST00000528753	2392	2213	0	0
ENST00000532376	668	489	0	0
ENST00000529706	2758	2579	0	0
ENST00000529978	6003	5824	0	0
ENST00000603276	747	568	0	0
ENST00000604935	618	439	0	0
ENST00000228027	2453	2274	0	0
ENST00000605608	635	456	0	0
ENST00000604733	885	706	0	0
ENST00000605099	584	405	0	0
ENST00000603363	5926	5747	0	0
ENST00000603865	2678	2499	0	0
ENST00000376262	2324	2145	0	0
ENST00000320027	5191	5012	4.769	51.3039
ENST00000435381	812	633	0	0
ENST00000630972	3570	3391	7.1971	114.436
ENST00000380405	3480	3301	15.1656	247.714
ENST00000602786	3488	3309	4.86826	79.3253
ENST00000626866	4381	4202	0	0
ENST00000469538	333	154	0	0
ENST00000629751	1034	855	0	0
ENST00000445273	4987	4808	0	0
ENST00000463670	1947	1768	1.27286	38.8179
ENST00000295694	2191	2012	0	0
ENST00000357501	975	796	0	0
ENST00000495881	2442	2263	0	0
ENST00000456810	524	345	0	0
ENST00000485135	975	796	0	0
ENST00000405535	2201	2022	0	0
ENST00000611844	2211	2032	0	0
ENST00000611146	2216	2037	0	0
ENST00000617261	2195	2016	0	0
ENST00000622212	2661	2482	0	0
ENST00000613260	2664	2485	0	0
ENST00000614143	2622	2443	0	0
ENST00000618382	2577	2398	0	0
ENST00000615345	2457	2278	0	0
ENST00000611599	2491	2312	0	0
ENST00000617446	2371	2192	0	0
ENST00000541669	2041	1862	0	0
ENST00000396215	1092	913	0	0
ENST00000280704	1256	1077	0	0
ENST00000545848	813	634	0	0
ENST00000539369	881	702	0	0
ENST00000546146	701	522	0	0
ENST00000536880	957	778	0	0
ENST00000537486	583	404	0	0
ENST00000544105	875	696	0	0
ENST00000535809	757	578	0	0
ENST00000514194	581	402	0	0
ENST00000173527	1940	1761	2	61.2358
ENST00000458614	1361	1182	0	0
ENST00000454006	1560	1381	0	0
ENST00000495662	421	242	0	0
ENST00000456386	688	509	0	0
ENST00000487405	775	596	0	0
ENST00000411424	1424	1245	0	0
ENST00000497181	693	514	0	0
ENST00000472101	912	733	0	0
ENST00000472682	800	621	0	0
ENST00000330877	1766	1587	0	0
ENST00000555486	1012	833	0	0
ENST00000332972	1969	1790	0	0
ENST00000553540	1791	1612	0	0
ENST00000557582	2600	2421	0	0
ENST00000554281	567	388	0	0
ENST00000553580	337	158	0	0
ENST00000555884	1091	912	0	0
ENST00000557271	2025	1846	0	0
ENST00000554657	618	439	0	0
ENST00000556623	652	473	0	0
ENST00000555674	520	341	0	0
ENST00000491064	786	607	0	0
ENST00000443891	1109	930	0	0
ENST00000492545	634	455	0	0
ENST00000473420	922	743	0	0
ENST00000498160	877	698	0	0
ENST00000273062	2638	2459	1	21.9268
ENST00000497677	998	819	0	0
ENST00000494067	362	183	0	0
ENST00000452977	818	639	0	0
ENST00000428361	842	663	0	0
ENST00000496785	460	281	0	0
